mjd, filter, maglim 
58710.29103987, z, 20.5479833555509 
58710.29103987, z, 20.5075010310371 
58710.29103987, z, 20.5498149682133 
58710.29103987, z, 20.5126170194437 
58710.29103987, z, 20.5077674527163 
58710.29103987, z, 20.4370326533804 
58710.29103987, z, 20.540483067697 
58710.29103987, z, 20.5403175442892 
58710.29103987, z, 20.5272928705339 
58710.2859393, z, 19.986288468952 
58710.29103987, z, 20.5753896266139 
58710.28864295, z, 20.229471139439 
58710.28864295, z, 20.2537575047389 
58710.29103987, z, 20.5170791229 
58710.29103987, z, 20.5105087428575 
58710.28864295, z, 20.2059751412149 
58710.28491357, i, 20.2758531874779 
58710.2859393, z, 19.979211971601 
58710.28491357, i, 20.3025863364901 
58710.2859393, z, 20.0487218839428 
58710.28491357, i, 20.2943259650729 
58710.29247902, i, 21.0530380565643 
58710.29247902, i, 21.09402212138 
58710.29247902, i, 21.0435351064437 
58710.29247902, i, 20.8918210360891 
58710.28491357, i, 20.1864653637114 
58710.29247902, i, 21.0319736181633 
58710.29247902, i, 21.0114603317178 
58710.29247902, i, 21.0664526844595 
58710.29247902, i, 21.0527641824303 
58710.29247902, i, 21.0911236179544 
58710.29247902, i, 21.0305444099146 
58710.29247902, i, 20.8862676158423 
58710.29247902, i, 21.081653349022 
58710.29247902, i, 21.0472538050524 
58710.29247902, i, 21.0490972639107 
58710.29247902, i, 21.0637911634952 
58710.29247902, i, 21.0676420758558 
58710.29247902, i, 21.0163401758638 
58710.29247902, i, 21.0900739482586 
58710.29247902, i, 21.0428063368134 
58710.29247902, i, 21.0633228807547 
58710.29247902, i, 20.9977020916733 
58710.29247902, i, 21.0199311784945 
58710.29247902, i, 21.0713602364113 
58710.29247902, i, 21.0189152631055 
58710.29247902, i, 21.004354543334 
58710.28491357, i, 20.2950621780063 
58710.28864295, z, 20.2710490264785 
58710.29247902, i, 21.0089547538172 
58710.28864295, z, 20.2829521178206 
58710.28491357, i, 20.2598056793557 
58710.29247902, i, 21.0472747499896 
58710.29247902, i, 21.0822667203972 
58710.29247902, i, 21.0831153805729 
58710.2859393, z, 20.0446679275469 
58710.29247902, i, 21.0404845510742 
58710.28864295, z, 20.2720523578862 
58710.28864295, z, 20.2425508943839 
58710.29247902, i, 21.0716708568958 
58710.29247902, i, 21.0911326243363 
58710.2859393, z, 20.0114784258883 
58710.29247902, i, 21.042057097634 
58710.29247902, i, 21.0632291880468 
58710.2859393, z, 20.0420461505979 
58710.29247902, i, 21.023542350695 
58710.29247902, i, 21.0722388914879 
58710.2859393, z, 20.0034374756991 
58710.29247902, i, 20.9731443546941 
58710.29247902, i, 21.0662613689249 
58710.29247902, i, 21.0550088256925 
58710.28491357, i, 20.2790852033344 
58710.29247902, i, 21.0753399641306 
58710.28491357, i, 20.3183736785336 
58710.29247902, i, 20.9895694206623 
58710.28864295, z, 20.2864870785207 
58710.29247902, i, 21.0644134506199 
58710.28491357, i, 20.2687191301917 
58710.29247902, i, 20.9737897643189 
58710.28864295, z, 20.2464925153742 
58710.29247902, i, 21.0214088652551 
58710.28491357, i, 20.2375492611676 
58710.2859393, z, 20.0143176626328 
58710.29247902, i, 20.9903851028469 
58710.28864295, z, 20.2705822314697 
58710.29247902, i, 21.0703684476641 
58710.29247902, i, 21.0513707600804 
58710.29247902, i, 21.0620009913776 
58710.29247902, i, 21.022789745081 
58710.29247902, i, 21.0605437815982 
58710.29247902, i, 21.0297306230477 
58710.29247902, i, 21.0317882150072 
58710.28864295, z, 20.2716909842928 
58710.29247902, i, 21.0139958585276 
58710.29247902, i, 21.067945175056 
58710.28491357, i, 20.2636775159146 
58710.28864295, z, 20.1825668234927 
58710.28864295, z, 20.2289711219918 
58710.29247902, i, 21.04752719903 
58710.2859393, z, 20.0213962735261 
58710.2859393, z, 19.9780802535812 
58710.28491357, i, 20.3109810409196 
58710.2859393, z, 20.0179141147511 
58710.29247902, i, 20.9751682606517 
58710.28491357, i, 20.3023604611715 
58710.2859393, z, 20.0547885682284 
58710.29247902, i, 21.0576252873043 
58710.28491357, i, 20.2605866366282 
58710.28491357, i, 20.2839075283767 
58710.28491357, i, 20.2672699490967 
58710.28491357, i, 20.1712906074258 
58710.28491357, i, 20.241921650694 
58710.2859393, z, 19.9964685536925 
58710.28864295, z, 20.2500064685748 
58710.28491357, i, 20.3291323327671 
58710.2859393, z, 19.9598444653233 
58710.28491357, i, 20.2616780934351 
58710.28864295, z, 20.2889962935896 
58710.2859393, z, 19.9856557962578 
58710.2859393, z, 19.9648186107424 
58710.28864295, z, 20.227947612953 
58710.28864295, z, 20.240299316827 
58710.28491357, i, 20.283814486387 
58710.2859393, z, 20.0459853782762 
58710.2859393, z, 20.0132842905212 
58710.2859393, z, 20.0121679794585 
58710.28491357, i, 20.2779827031182 
58710.28491357, i, 20.268476804516 
58710.28491357, i, 20.2476431026238 
58710.2859393, z, 20.0001452674252 
58710.28491357, i, 20.256374857471 
58710.28491357, i, 20.3131701008828 
58710.28864295, z, 20.2539544047005 
58710.28491357, i, 20.3004785520852 
58710.28864295, z, 20.2490732398202 
58710.2859393, z, 20.014017531127 
58710.28864295, z, 20.2854182910275 
58710.28491357, i, 20.1486573497719 
58710.2859393, z, 20.0233999194522 
58710.28491357, i, 20.283863477844 
58710.28491357, i, 20.0918983261646 
58710.28864295, z, 20.2641755732105 
58710.28491357, i, 20.2889387136873 
58710.28864295, z, 20.2724196753405 
58710.28864295, z, 20.2646227556581 
58710.28491357, i, 20.2857931354217 
58710.2859393, z, 20.0368268900928 
58710.2859393, z, 20.0225486527579 
58710.2859393, z, 19.976735084379 
58710.28864295, z, 20.2773951934261 
58710.28491357, i, 20.30668887854 
58710.28491357, i, 20.3141691796479 
58710.2859393, z, 20.0571891853731 
58710.2859393, z, 20.0107951845509 
58710.2859393, z, 20.0225148691159 
58710.2859393, z, 19.9917050790054 
58710.28491357, i, 20.2589688920813 
58710.28491357, i, 20.2726071746759 
58710.28491357, i, 20.2417692048433 
58710.2859393, z, 20.0425819438661 
58710.2859393, z, 19.9596758043091 
58710.2859393, z, 20.0215044676927 
58710.28491357, i, 20.2659001236926 
58710.28864295, z, 20.2340044835741 
58710.28491357, i, 20.2597176560972 
58710.2859393, z, 20.0507765539395 
58710.28491357, i, 20.2720792663492 
58710.28491357, i, 20.2827381508101 
58710.28864295, z, 20.2262698544723 
58710.28864295, z, 20.2861114106218 
58710.28864295, z, 20.2367911639255 
58710.2859393, z, 20.0627029701878 
58710.28491357, i, 20.2489761779442 
58710.28864295, z, 19.8337223432373 
58710.28491357, i, 20.2892359031114 
58710.28491357, i, 20.2597031517513 
58710.2859393, z, 19.9913092662512 
58710.2859393, z, 20.0157013983601 
58710.28864295, z, 20.2772946472379 
58710.28864295, z, 20.2198134534188 
58710.28864295, z, 20.2596236405522 
58710.2859393, z, 19.7364954484501 
58710.28491357, i, 20.2709322708487 
58710.28491357, i, 20.2818419986173 
58710.2859393, z, 20.0105721007174 
58710.2859393, z, 20.0409338417911 
58710.2859393, z, 20.0125694460408 
58710.28491357, i, 20.2557314847815 
58710.28864295, z, 20.2925056587793 
58710.28491357, i, 20.2435845145287 
58710.2859393, z, 19.9791533033457 
58710.28864295, z, 20.2769851518061 
58710.28491357, i, 20.2430067828461 
58710.2859393, z, 20.0517468182702 
58710.28864295, z, 20.2793812511796 
58710.2859393, z, 20.004430655675 
58710.28491357, i, 20.2621211665396 
58710.2859393, z, 19.9597348998024 
58710.28864295, z, 20.2579011137588 
58710.28864295, z, 20.1643376304575 
58710.28864295, z, 20.2694232287301 
58710.28864295, z, 20.2506596928702 
58710.28864295, z, 20.2505838842904 
58710.28864295, z, 20.253898438731 
58710.28864295, z, 20.2006279419553 
58710.28864295, z, 20.2106675136394 
58710.28864295, z, 20.2376937148477 
58710.2859393, z, 19.8790676364355 
58710.2859393, z, 20.024654266409 
58710.2859393, z, 20.0052600143578 
58710.2859393, z, 20.0147899994526 
58710.29351272, z, 21.0545479088706 
58710.28864295, z, 20.2588574663691 
58710.28864295, z, 20.2934787598114 
58710.28491357, i, 20.2810311145714 
58710.28864295, z, 20.2186176235156 
58710.2859393, z, 20.034132162823 
58710.29351272, z, 20.9237713943709 
58710.2859393, z, 20.062296235681 
58710.28864295, z, 20.2468391712115 
58710.2859393, z, 20.0291596982129 
58710.29351272, z, 21.0463527774277 
58710.28864295, z, 20.2615026324132 
58710.28864295, z, 20.2318464467921 
58710.2859393, z, 19.9992860348418 
58710.28864295, z, 20.2787342178274 
58710.28864295, z, 20.2419828175842 
58710.28864295, z, 20.2444971074323 
58710.28864295, z, 20.2892170144972 
58710.29592102, z, 21.2827099630324 
58710.28491357, i, 20.2570856953842 
58710.2859393, z, 19.9939431997324 
58710.28864295, z, 20.2385322094931 
58710.28864295, z, 20.3032133412179 
58710.28491357, i, 20.14681965596 
58710.28864295, z, 20.2451024946832 
58710.2859393, z, 20.0333656644711 
58710.28491357, i, 20.2960681759378 
58710.2859393, z, 20.0034670145702 
58710.29592102, z, 21.2645904040499 
58710.28864295, z, 20.2556133582664 
58710.28491357, i, 20.2485182459923 
58710.28491357, i, 20.2515555969738 
58710.2859393, z, 19.9663570894308 
58710.28491357, i, 20.1776920173565 
58710.29592102, z, 21.2909242968008 
58710.29351272, z, 21.0545725952395 
58710.29592102, z, 21.2656114530282 
58710.29592102, z, 21.3021154147011 
58710.29592102, z, 21.2467462956085 
58710.29351272, z, 21.0353594740658 
58710.29351272, z, 21.0671585979778 
58710.29351272, z, 21.0782948215912 
58710.29351272, z, 21.0451161584919 
58710.29351272, z, 20.9923582780046 
58710.29592102, z, 21.2888023416235 
58710.29351272, z, 21.0615604785173 
58710.29351272, z, 21.0605453915963 
58710.29592102, z, 21.3058916517754 
58710.29592102, z, 21.2475121209458 
58710.29592102, z, 21.2854447245999 
58710.29592102, z, 21.2186389287908 
58710.29592102, z, 21.2706663098959 
58710.29351272, z, 21.0721607036998 
58710.29592102, z, 21.2293574885855 
58710.29592102, z, 21.2944107913596 
58710.29592102, z, 21.2852778921044 
58710.29351272, z, 21.0117852510928 
58710.29592102, z, 21.2515427047243 
58710.29592102, z, 21.2747357959217 
58710.29592102, z, 21.268720208132 
58710.29592102, z, 21.2480562206582 
58710.29351272, z, 21.0485540296253 
58710.29592102, z, 21.286119367887 
58710.29592102, z, 21.2400568217603 
58710.29351272, z, 21.0245787041474 
58710.29592102, z, 21.2729035890447 
58710.29351272, z, 21.0578650496682 
58710.29351272, z, 21.0713733824372 
58710.29351272, z, 21.0541059088134 
58710.29351272, z, 21.0418015763762 
58710.29592102, z, 21.2553968164446 
58710.29351272, z, 21.0275008721885 
58710.29351272, z, 21.059334472131 
58710.29351272, z, 21.0359504076692 
58710.29351272, z, 21.0554681274966 
58710.29592102, z, 21.2924907946494 
58710.29592102, z, 21.2823566669614 
58710.29351272, z, 21.0580478342517 
58710.29592102, z, 20.755572695985 
58710.29351272, z, 21.067298710972 
58710.29351272, z, 21.0507260126289 
58710.29351272, z, 21.0427075028418 
58710.29592102, z, 21.2403180552069 
58710.29351272, z, 21.0300706808884 
58710.29351272, z, 21.0429318417249 
58710.29351272, z, 21.0685119661681 
58710.29351272, z, 21.0368768716504 
58710.29351272, z, 21.0789866365062 
58710.29351272, z, 21.0694047643698 
58710.29351272, z, 21.0565529187495 
58710.29351272, z, 21.035011866053 
58710.29351272, z, 21.0471577992521 
58710.29592102, z, 21.3042676068417 
58710.29351272, z, 21.0633499894682 
58710.29351272, z, 21.0503379056977 
58710.29592102, z, 21.2636786153595 
58710.29351272, z, 21.0619972459888 
58710.29351272, z, 21.0394375562059 
58710.29592102, z, 21.2695442642984 
58710.29592102, z, 21.2660614367127 
58710.29592102, z, 21.2888090978739 
58710.29351272, z, 21.0262984747543 
58710.29592102, z, 21.2741929546318 
58710.29592102, z, 21.3019043416703 
58710.29592102, z, 21.2583471397517 
58710.29592102, z, 21.2849486986293 
58710.29351272, z, 21.0533786969846 
58710.29592102, z, 21.2854958872094 
58710.29351272, z, 21.043478384468 
58710.29351272, z, 21.0573788814924 
58710.29592102, z, 21.2739161250831 
58710.29351272, z, 21.0534480393334 
58710.29592102, z, 21.2838142319381 
58710.29592102, z, 21.2986991553075 
58710.29351272, z, 21.0234522268276 
58710.29592102, z, 21.2550679527013 
58710.29351272, z, 21.0523094373776 
58710.29351272, z, 20.0114921057533 
58710.29592102, z, 21.2670413347497 
58710.29592102, z, 21.3019905134674 
58710.29351272, z, 21.0519679268993 
58710.29592102, z, 21.2667126723647 
58710.29351272, z, 21.0609835521315 
58710.29351272, z, 21.0240525950734 
58710.29592102, z, 21.2963491508863 
58710.29351272, z, 21.0492421073869 
58710.29592102, z, 21.24948873327 
58710.29592102, z, 21.2598630883513 
58710.29351272, z, 21.0564816092734 
58710.29351272, z, 21.0760622445302 
58710.29592102, z, 21.2853873492904 
58710.29351272, z, 21.0698664221909 
58710.29592102, z, 21.2720741760956 
58710.29351272, z, 21.0444336197324 
58710.29592102, z, 21.2430915224555 
58710.29351272, z, 21.0393286662957 
58710.29592102, z, 21.2535906513545 
58710.29592102, z, 21.2774662938864 
58710.29592102, z, 21.270035888471 
58710.29592102, z, 21.2539924155232 
58710.29592102, z, 21.2632709931939 
58710.29351272, z, 21.0394452498318 
58710.29592102, z, 21.3114578684029 
58710.29592102, z, 21.2901163112734 
58710.29592102, z, 21.3031461302725 
58710.29592102, z, 21.2819094783707 
58710.29592102, z, 21.2736942546417 
58710.29351272, z, 21.0558327836372 
58710.29351272, z, 21.0170813126843 
58710.29772729, i, 20.9075048696027 
58710.29772729, i, 21.012740228707 
58710.29772729, i, 20.9951128039651 
58710.29772729, i, 21.0167700799628 
58710.29772729, i, 20.9872882300531 
58710.29772729, i, 21.0033059078325 
58710.29772729, i, 21.0314833394083 
58710.29772729, i, 20.9992900661587 
58710.29772729, i, 20.9734315991807 
58710.29772729, i, 20.9609407691684 
58710.29772729, i, 21.0004029756482 
58710.29772729, i, 20.7123862777844 
58710.29772729, i, 20.9922546952602 
58710.29772729, i, 21.0266835710215 
58710.29772729, i, 21.0277825982359 
58710.29772729, i, 21.0148189527318 
58710.29772729, i, 21.0528316273689 
58710.29772729, i, 21.0124283991751 
58710.29772729, i, 21.0153761961975 
58710.29772729, i, 21.0331175459555 
58710.29772729, i, 21.026018540506 
58710.29772729, i, 20.9613833005603 
58710.29772729, i, 21.0456642199846 
58710.29772729, i, 20.9925072198041 
58710.29772729, i, 21.0038475579687 
58710.29772729, i, 21.0457634584741 
58710.29772729, i, 21.0440654050685 
58710.29772729, i, 21.0356205149828 
58710.29772729, i, 21.0331653784884 
58710.29772729, i, 21.0387059555622 
58710.29772729, i, 20.9959270067592 
58710.29772729, i, 21.0336092445682 
58710.29772729, i, 21.0345604525188 
58710.29772729, i, 21.0287776518128 
58710.29772729, i, 20.9904861657387 
58710.29772729, i, 21.0461934325196 
58710.29772729, i, 21.0319590783646 
58710.29772729, i, 21.0085382534765 
58710.29772729, i, 20.9487183979001 
58710.29772729, i, 20.9841058877886 
58710.29772729, i, 21.0157345089719 
58710.29772729, i, 20.9953020502836 
58710.29772729, i, 21.0162517122182 
58710.29772729, i, 21.0153307752 
58710.29772729, i, 21.048454445721 
58710.29772729, i, 20.9701070081132 
58710.29772729, i, 21.0197395035885 
58710.29772729, i, 21.0014839429294 
58710.29772729, i, 21.0231899663909 
58710.29772729, i, 21.0187975914319 
58710.29772729, i, 20.9730190926418 
58710.29772729, i, 20.9718983104407 
58710.29772729, i, 21.0161238310703 
58710.29772729, i, 20.9752768454837 
58710.29772729, i, 20.9791566012823 
58710.29772729, i, 20.9403184256997 
58710.29772729, i, 20.9855009185435 
58710.29772729, i, 20.9426168924654 
58710.29772729, i, 20.9807412297171 
58710.29488414, i, 21.1402507497772 
58710.29488414, i, 21.0568749851638 
58710.29488414, i, 21.1495505609477 
58710.29488414, i, 21.1049949924659 
58710.29873981, z, 20.7187495639227 
58710.29873981, z, 20.7498948070977 
58710.29873981, z, 20.6920514519171 
58710.29873981, z, 20.694897084598 
58710.29488414, i, 21.1324700601065 
58710.29488414, i, 21.066663989874 
58710.29488414, i, 21.0834301972849 
58710.29488414, i, 21.1573374212897 
58710.29488414, i, 21.1422418186954 
58710.29488414, i, 21.1628704739633 
58710.29488414, i, 21.0726148101968 
58710.29488414, i, 21.1890275145995 
58710.29488414, i, 21.1022517410851 
58710.29488414, i, 21.0649602021066 
58710.29488414, i, 21.1373720314484 
58710.29488414, i, 21.149901145368 
58710.29488414, i, 21.144291178434 
58710.29488414, i, 21.1677934530908 
58710.29488414, i, 21.1566429268945 
58710.29488414, i, 21.1693618041437 
58710.29488414, i, 21.1700600096461 
58710.29488414, i, 21.1077677578337 
58710.29488414, i, 21.1140326314136 
58710.29488414, i, 21.1171122760382 
58710.29488414, i, 21.1546479241431 
58710.29488414, i, 21.0998951641644 
58710.29488414, i, 21.1841216012824 
58710.29488414, i, 21.1828032706463 
58710.29488414, i, 21.1513522002166 
58710.29488414, i, 21.1329037851 
58710.29488414, i, 21.1748733049433 
58710.29488414, i, 21.1540613845772 
58710.29488414, i, 21.1790134088633 
58710.29488414, i, 21.0997404229979 
58710.29488414, i, 21.1348732789631 
58710.29488414, i, 21.1792658223246 
58710.29488414, i, 21.1302319647311 
58710.29488414, i, 21.1746909856015 
58710.29488414, i, 21.166477792918 
58710.29488414, i, 21.1428324159047 
58710.29488414, i, 21.1329982747127 
58710.29488414, i, 21.140788431994 
58710.29488414, i, 21.1461309087599 
58710.29488414, i, 21.1137106533728 
58710.29488414, i, 21.1871033604673 
58710.29488414, i, 21.1712482356359 
58710.29488414, i, 21.1075438258644 
58710.29488414, i, 21.133841432723 
58710.29488414, i, 21.1724486338445 
58710.29488414, i, 21.1394292135027 
58710.29488414, i, 21.1649245918982 
58710.29488414, i, 21.1087681816596 
58710.29488414, i, 21.1058052030729 
58710.29488414, i, 21.1160089318601 
58710.29488414, i, 21.1557171527524 
58710.29488414, i, 21.1223808292995 
58710.29488414, i, 21.0595649104579 
58710.29488414, i, 21.0613126228722 
58710.29873981, z, 20.7565044439522 
58710.29873981, z, 20.7195071249044 
58710.29873981, z, 20.7539057548963 
58710.29873981, z, 20.7109477024729 
58710.29873981, z, 20.6949055183962 
58710.29873981, z, 20.574327438308 
58710.29873981, z, 20.7513019672482 
58710.29873981, z, 20.7354979459811 
58710.29873981, z, 20.7439157340425 
58710.29873981, z, 20.7139439370745 
58710.29873981, z, 20.7452016931664 
58710.29873981, z, 20.7633262117442 
58710.29873981, z, 20.749251924604 
58710.29873981, z, 20.7268468813011 
58710.29873981, z, 20.7418132727655 
58710.29873981, z, 20.7432277510679 
58710.29873981, z, 20.7295895431245 
58710.29873981, z, 20.7423403614014 
58710.29873981, z, 20.7457470677392 
58710.29873981, z, 20.6663077794879 
58710.29873981, z, 20.7337520589644 
58710.29873981, z, 20.7502008977786 
58710.29873981, z, 20.6808788917016 
58710.29873981, z, 20.7368576471922 
58710.29873981, z, 20.7029650718003 
58710.29873981, z, 20.7415914119895 
58710.29873981, z, 20.7407291094122 
58710.29873981, z, 20.6999235378143 
58710.29873981, z, 20.6638007290736 
58710.29873981, z, 20.7338297349126 
58710.29873981, z, 20.7467513925816 
58710.29873981, z, 20.7477002570345 
58710.29873981, z, 20.7130907107405 
58710.29873981, z, 20.7108874623844 
58710.29873981, z, 20.6998282529244 
58710.29873981, z, 20.7503976995333 
58710.29873981, z, 20.7214527630619 
58710.29873981, z, 20.7112152656308 
58710.29873981, z, 19.6048218224044 
58710.29873981, z, 20.7175850073494 
58710.29873981, z, 20.707914228183 
58710.29873981, z, 20.725547477771 
58710.29873981, z, 20.7297152680306 
58710.29873981, z, 20.7248341789365 
58710.29873981, z, 20.7192890260957 
58710.29873981, z, 20.7330400950224 
58710.29873981, z, 20.7516965601643 
58710.29873981, z, 20.7330556568603 
58710.29873981, z, 20.6957595877459 
58710.29873981, z, 20.0653156990348 
58710.29873981, z, 20.7012873332743 
58710.29873981, z, 20.7314324582859 
58710.29873981, z, 20.7192074522517 
58710.29873981, z, 20.6865706869343 
58710.29873981, z, 20.6936744193739 
58710.29873981, z, 20.7145080137576 
58710.30012978, i, 20.8967102907991 
58710.30012978, i, 20.8305139238382 
58710.30012978, i, 20.9228198053889 
58710.30012978, i, 20.9253589817076 
58710.30012978, i, 20.8844942378738 
58710.30012978, i, 20.9100709235467 
58710.30012978, i, 20.8480536418124 
58710.30012978, i, 20.9406213175956 
58710.30012978, i, 20.6664314128158 
58710.30012978, i, 20.865656121384 
58710.30012978, i, 12.7586582151629 
58710.30012978, i, 20.9026616572878 
58710.30012978, i, 20.8776638508171 
58710.30012978, i, 20.9023968695978 
58710.30012978, i, 20.9081032532081 
58710.30012978, i, 20.928025172485 
58710.30012978, i, 20.9215783448046 
58710.30115683, z, 20.7763096881448 
58710.30012978, i, 20.8570608307745 
58710.30115683, z, 20.7751855635508 
58710.30012978, i, 20.9069698855569 
58710.30012978, i, 20.8766489693551 
58710.30115683, z, 20.7419107901656 
58710.30012978, i, 20.9087121022059 
58710.30012978, i, 20.8414158572453 
58710.30115683, z, 20.748357483415 
58710.30012978, i, 20.9001012610183 
58710.30012978, i, 20.9038841408751 
58710.30012978, i, 20.9076216944375 
58710.30012978, i, 20.8772901624501 
58710.30012978, i, 20.894469767915 
58710.30012978, i, 20.7975236279634 
58710.30012978, i, 20.9118649005067 
58710.30012978, i, 20.8639254977215 
58710.30012978, i, 20.8665538480008 
58710.30012978, i, 20.885463538458 
58710.30012978, i, 20.8371907290876 
58710.30012978, i, 20.9133572185971 
58710.30012978, i, 20.8874127008253 
58710.30012978, i, 20.8996127473326 
58710.30012978, i, 20.9032324530387 
58710.30012978, i, 20.8974330780176 
58710.30012978, i, 20.8910760641693 
58710.30012978, i, 20.8947956195726 
58710.30012978, i, 20.9101950206042 
58710.30012978, i, 20.8978384223151 
58710.30012978, i, 20.8359729252577 
58710.30012978, i, 20.9152528671174 
58710.30012978, i, 20.8887428667934 
58710.30012978, i, 20.920448757819 
58710.30012978, i, 20.9247390596969 
58710.30012978, i, 20.7236961292813 
58710.30012978, i, 20.9143365256497 
58710.30012978, i, 20.7497682740593 
58710.30012978, i, 20.8854195928818 
58710.30012978, i, 20.8484347066898 
58710.30012978, i, 20.8885480656563 
58710.30012978, i, 20.9223345110552 
58710.30012978, i, 20.8995076367904 
58710.30012978, i, 20.8873098040953 
58710.30012978, i, 20.8927599884376 
58710.30012978, i, 20.8970219192983 
58710.30012978, i, 20.8484806982299 
58710.30012978, i, 20.8509711826124 
58710.30115683, z, 20.7542039665676 
58710.30115683, z, 20.7635574561628 
58710.30115683, z, 20.7722105968805 
58710.30115683, z, 20.7194907021579 
58710.30115683, z, 20.7933394672192 
58710.30115683, z, 20.7367300570325 
58710.30115683, z, 20.7465615917757 
58710.30115683, z, 20.7438387853099 
58710.30115683, z, 20.7547171915527 
58710.30115683, z, 20.7647277017361 
58710.30115683, z, 20.7599496430414 
58710.30115683, z, 20.7128960895576 
58710.30115683, z, 20.7764413469579 
58710.30115683, z, 20.7616012865661 
58710.30115683, z, 20.7718521515804 
58710.30115683, z, 20.7586816717331 
58710.30115683, z, 20.7476207761985 
58710.30115683, z, 20.7643382759208 
58710.30115683, z, 20.788081291597 
58710.30115683, z, 20.7287569752961 
58710.30115683, z, 20.7945115828703 
58710.30115683, z, 20.7882354483811 
58710.30115683, z, 20.7563913785208 
58710.30115683, z, 20.6765411887432 
58710.30115683, z, 20.7576674458002 
58710.30115683, z, 19.3506307902296 
58710.30115683, z, 20.7689242499795 
58710.30115683, z, 20.7954323218151 
58710.30115683, z, 20.780094514748 
58710.30115683, z, 20.749942469684 
58710.30115683, z, 20.7447309294306 
58710.30115683, z, 20.7268503764568 
58710.30115683, z, 20.7491331878892 
58710.30115683, z, 20.7933632791461 
58710.30115683, z, 20.773221619107 
58710.30115683, z, 20.7814355070548 
58710.30115683, z, 20.7457258063899 
58710.30115683, z, 20.7590228319938 
58710.30115683, z, 20.7397768857458 
58710.30115683, z, 20.7615234891535 
58710.30115683, z, 20.7680256429033 
58710.30115683, z, 20.7311201774413 
58710.30115683, z, 20.6910825987053 
58710.30115683, z, 20.7379506486033 
58710.30115683, z, 20.7489426920149 
58710.30115683, z, 20.7566565704485 
58710.30115683, z, 20.7631675442355 
58710.30115683, z, 20.7456790029607 
58710.30115683, z, 20.7529192105151 
58710.30115683, z, 20.7334941857831 
58710.30115683, z, 20.7486256080676 
58710.30115683, z, 20.5952384851769 
58710.30545176, i, 21.0602965338914 
58710.30545176, i, 21.0317117759469 
58710.30115683, z, 20.6948109401772 
58710.30115683, z, 20.7321827704069 
58710.30115683, z, 20.7714465034124 
58710.30545176, i, 21.0446200398582 
58710.30545176, i, 21.0195243491475 
58710.30545176, i, 21.009476310002 
58710.30545176, i, 21.0586268796144 
58710.30545176, i, 21.0453107959644 
58710.30545176, i, 21.0702931231667 
58710.30545176, i, 21.0850226639146 
58710.30545176, i, 20.9626820930585 
58710.30545176, i, 21.0387893209214 
58710.30545176, i, 21.067962209679 
58710.30545176, i, 21.0696877511473 
58710.30545176, i, 20.9568777424352 
58710.30545176, i, 21.0156002475591 
58710.30648447, z, 21.4485607976093 
58710.30545176, i, 21.0428711060085 
58710.30545176, i, 20.9994869901281 
58710.30545176, i, 21.0492044083375 
58710.30648447, z, 21.4679924577671 
58710.30545176, i, 21.0665380725263 
58710.30545176, i, 21.0415313652872 
58710.30545176, i, 20.98855271598 
58710.30545176, i, 21.0510125051187 
58710.30545176, i, 21.0703957394983 
58710.30545176, i, 21.0621868145338 
58710.30545176, i, 21.041968317947 
58710.30545176, i, 21.0448322102382 
58710.30545176, i, 21.078090194287 
58710.30545176, i, 21.0180873946905 
58710.30545176, i, 21.0198801131875 
58710.30545176, i, 21.0789192209499 
58710.30545176, i, 20.9854874501871 
58710.30545176, i, 21.0791039775764 
58710.30545176, i, 21.0456523476618 
58710.30545176, i, 21.0224837486445 
58710.30545176, i, 21.0883631412706 
58710.30545176, i, 21.0965964739519 
58710.30545176, i, 21.0225452289831 
58710.30545176, i, 21.0292636849404 
58710.30545176, i, 21.0673513772061 
58710.30648447, z, 21.4557346818096 
58710.30545176, i, 21.0286355633856 
58710.30545176, i, 21.0598149523935 
58710.30545176, i, 21.0439500861058 
58710.30545176, i, 21.0701937478873 
58710.30545176, i, 21.0731567660984 
58710.30545176, i, 21.0686975238863 
58710.30545176, i, 20.9666623036436 
58710.30545176, i, 21.0202362984781 
58710.30545176, i, 21.0418527318824 
58710.30545176, i, 21.0434761412259 
58710.30545176, i, 20.9438423216202 
58710.30545176, i, 21.0203791840462 
58710.30545176, i, 21.0789968409886 
58710.30545176, i, 21.0658051453425 
58710.30545176, i, 21.0637634284046 
58710.30545176, i, 21.0139825337009 
58710.30545176, i, 21.0607733477756 
58710.30545176, i, 21.0493442127558 
58710.30545176, i, 21.0445624163695 
58710.30545176, i, 21.0429873733025 
58710.30545176, i, 21.0705017303776 
58710.30648447, z, 21.4379990376359 
58710.30648447, z, 21.416634757292 
58710.30648447, z, 21.4569621191134 
58710.30648447, z, 21.4690832549821 
58710.30648447, z, 21.4866597893657 
58710.30648447, z, 21.4712306575111 
58710.30648447, z, 21.4693908773374 
58710.30648447, z, 21.4589967998359 
58710.30648447, z, 21.4699229471845 
58710.30648447, z, 21.4620262451836 
58710.30648447, z, 21.4717707763189 
58710.30648447, z, 21.4707858726697 
58710.30648447, z, 21.4550576966725 
58710.30648447, z, 21.478763414689 
58710.30648447, z, 21.469632600711 
58710.30648447, z, 21.4538440417807 
58710.30648447, z, 21.4516676116986 
58710.30648447, z, 21.4739394025846 
58710.30648447, z, 21.4790313128428 
58710.30648447, z, 21.4647806636424 
58710.30648447, z, 21.4744635668103 
