651 2 2019-12-14T07:32:20.7 20.5 180
697 2 2019-12-14T07:35:29.6 20.5 180
1738 2 2019-12-14T07:38:38.5 20.5 180
776 2 2019-12-14T07:41:49.1 20.5 180
1779 2 2019-12-14T07:45:01.5 20.5 180
742 2 2019-12-14T07:48:12.6 20.5 180
778 2 2019-12-14T07:51:21.5 20.5 180
810 2 2019-12-14T07:54:30.6 20.5 180
837 2 2019-12-14T07:57:44.8 20.5 180
812 2 2019-12-14T08:00:55.3 20.5 180
411 2 2019-12-14T08:06:02.7 20.5 180
410 2 2019-12-14T08:09:12.0 20.5 180
359 2 2019-12-14T08:12:21.0 20.5 180
357 2 2019-12-14T08:15:33.7 20.5 180
408 2 2019-12-14T08:18:42.8 20.5 180
356 2 2019-12-14T08:21:51.7 20.5 180
306 2 2019-12-14T08:25:00.7 20.5 180
358 2 2019-12-14T08:28:11.7 20.5 180
307 2 2019-12-14T08:31:20.7 20.5 180
257 2 2019-12-14T08:34:29.6 20.5 180
305 2 2019-12-14T08:37:40.6 20.5 180
256 2 2019-12-14T08:40:49.6 20.5 180
409 2 2019-12-14T08:44:03.7 20.5 180
460 2 2019-12-14T08:47:12.6 20.5 180
459 2 2019-12-14T08:50:21.9 20.5 180
458 2 2019-12-14T08:53:31.2 20.5 180
407 2 2019-12-14T08:56:40.3 20.5 180
777 2 2019-12-14T09:00:19.5 20.5 180
740 2 2019-12-14T09:03:28.8 20.5 180
698 2 2019-12-14T09:06:37.7 20.5 180
739 2 2019-12-14T09:09:46.6 20.5 180
741 2 2019-12-14T09:13:01.8 20.5 180
699 2 2019-12-14T09:16:10.9 20.5 180
652 2 2019-12-14T09:19:23.8 20.5 180
697 2 2019-12-14T09:22:32.9 20.5 180
1738 2 2019-12-14T09:25:41.8 20.5 180
776 2 2019-12-14T09:28:52.0 20.5 180
1779 2 2019-12-14T09:32:04.3 20.5 180
742 2 2019-12-14T09:35:15.8 20.5 180
778 2 2019-12-14T09:38:24.7 20.5 180
810 2 2019-12-14T09:41:33.9 20.5 180
837 2 2019-12-14T09:44:48.0 20.5 180
812 2 2019-12-14T09:47:58.5 20.5 180
360 2 2019-12-14T09:51:54.7 20.5 180
308 2 2019-12-14T09:55:05.6 20.5 180
258 2 2019-12-14T09:58:14.6 20.5 180
309 2 2019-12-14T10:01:25.7 20.5 180
812 1 2019-12-14T10:09:18.2 20.5 30
838 1 2019-12-14T10:09:57.9 20.5 30
374 1 2019-12-14T13:34:36.1 20.5 30
426 1 2019-12-14T13:35:15.0 20.5 30
478 1 2019-12-14T13:35:53.9 20.5 30
631 1 2019-12-14T13:37:16.0 20.5 30
678 1 2019-12-14T13:37:55.0 20.5 30
776 1 2019-12-16T02:23:39.5 20.5 30
739 1 2019-12-16T02:24:18.9 20.5 30
698 1 2019-12-16T02:24:58.3 20.5 30
697 1 2019-12-16T02:25:38.3 20.5 30
651 1 2019-12-16T02:28:19.8 20.5 30
652 1 2019-12-16T02:28:59.5 20.5 30
604 1 2019-12-16T02:30:18.2 20.5 30
603 1 2019-12-16T03:29:40.7 20.5 30
777 3 2019-12-16T03:33:02.1 20.5 30
777 3 2019-12-16T03:33:41.5 20.5 30
777 3 2019-12-16T03:34:20.4 20.5 30
777 3 2019-12-16T03:34:59.4 20.5 30
777 3 2019-12-16T03:35:38.4 20.5 30
777 3 2019-12-16T03:36:17.5 20.5 30
777 3 2019-12-16T03:36:56.6 20.5 30
777 3 2019-12-16T03:37:35.7 20.5 30
777 3 2019-12-16T03:38:14.6 20.5 30
777 3 2019-12-16T03:38:53.7 20.5 30
777 3 2019-12-16T03:39:32.7 20.5 30
777 3 2019-12-16T03:40:11.7 20.5 30
777 3 2019-12-16T03:40:50.6 20.5 30
777 3 2019-12-16T03:41:29.7 20.5 30
777 3 2019-12-16T03:42:08.9 20.5 30
777 3 2019-12-16T03:42:48.1 20.5 30
777 3 2019-12-16T03:43:27.4 20.5 30
777 3 2019-12-16T03:44:06.5 20.5 30
777 3 2019-12-16T03:44:45.9 20.5 30
777 3 2019-12-16T03:45:25.0 20.5 30
777 3 2019-12-16T03:46:04.1 20.5 30
777 3 2019-12-16T03:46:43.3 20.5 30
777 3 2019-12-16T03:47:22.4 20.5 30
777 3 2019-12-16T03:48:01.4 20.5 30
777 3 2019-12-16T03:48:40.3 20.5 30
777 3 2019-12-16T03:49:19.2 20.5 30
777 3 2019-12-16T03:49:58.3 20.5 30
777 3 2019-12-16T03:50:37.2 20.5 30
777 3 2019-12-16T03:51:16.3 20.5 30
777 3 2019-12-16T03:51:55.3 20.5 30
777 3 2019-12-16T03:52:34.4 20.5 30
777 3 2019-12-16T03:53:13.5 20.5 30
777 3 2019-12-16T03:53:52.7 20.5 30
777 3 2019-12-16T03:54:31.6 20.5 30
777 3 2019-12-16T03:55:10.8 20.5 30
777 3 2019-12-16T03:55:49.7 20.5 30
777 3 2019-12-16T03:56:28.7 20.5 30
777 3 2019-12-16T03:57:07.7 20.5 30
777 3 2019-12-16T03:57:46.6 20.5 30
777 3 2019-12-16T03:58:25.8 20.5 30
777 3 2019-12-16T03:59:04.9 20.5 30
777 3 2019-12-16T03:59:44.1 20.5 30
777 3 2019-12-16T04:00:23.0 20.5 30
777 3 2019-12-16T04:01:01.9 20.5 30
777 3 2019-12-16T04:01:40.8 20.5 30
777 3 2019-12-16T04:02:19.8 20.5 30
777 3 2019-12-16T04:02:58.7 20.5 30
777 3 2019-12-16T04:03:37.6 20.5 30
777 3 2019-12-16T04:04:16.5 20.5 30
777 3 2019-12-16T04:04:55.6 20.5 30
777 3 2019-12-16T04:05:34.5 20.5 30
604 1 2019-12-16T04:14:04.7 20.5 30
653 1 2019-12-16T04:24:05.0 20.5 30
652 1 2019-12-16T04:24:56.8 20.5 30
699 1 2019-12-16T04:26:12.5 20.5 30
700 1 2019-12-16T04:26:52.6 20.5 30
838 1 2019-12-16T04:29:01.9 20.5 30
838 3 2019-12-16T04:30:24.4 20.5 30
742 1 2019-12-16T04:44:21.0 20.5 30
778 1 2019-12-16T04:44:59.9 20.5 30
811 1 2019-12-16T04:47:03.1 20.5 30
812 3 2019-12-16T04:48:22.5 20.5 30
812 1 2019-12-16T04:49:40.7 20.5 30
458 1 2019-12-16T04:56:51.4 20.5 30
407 1 2019-12-16T04:58:09.8 20.5 30
355 1 2019-12-16T04:59:28.0 20.5 30
653 1 2019-12-16T05:06:16.7 20.5 30
740 1 2019-12-16T05:07:15.6 20.5 30
699 1 2019-12-16T05:07:54.6 20.5 30
777 1 2019-12-16T05:08:36.2 20.5 30
809 1 2019-12-16T05:09:15.4 20.5 30
810 1 2019-12-16T05:10:37.0 20.5 30
778 1 2019-12-16T05:11:16.1 20.5 30
741 1 2019-12-16T05:11:55.8 20.5 30
700 1 2019-12-16T05:12:34.9 20.5 30
742 1 2019-12-16T05:13:14.8 20.5 30
811 1 2019-12-16T05:37:02.9 20.5 30
812 1 2019-12-16T05:39:14.9 20.5 30
812 3 2019-12-16T05:40:43.1 20.5 30
837 1 2019-12-16T06:03:50.1 20.5 30
742 1 2019-12-16T06:07:13.6 20.5 30
778 1 2019-12-16T06:07:52.8 20.5 30
810 1 2019-12-16T06:08:31.8 20.5 30
811 1 2019-12-16T06:09:52.6 20.5 30
355 1 2019-12-16T06:31:17.7 20.5 30
407 1 2019-12-16T06:33:54.0 20.5 30
458 1 2019-12-16T06:35:11.9 20.5 30
812 1 2019-12-16T06:41:44.0 20.5 30
837 1 2019-12-16T06:42:24.6 20.5 30
777 1 2019-12-16T06:43:12.9 20.5 30
741 1 2019-12-16T06:43:52.1 20.5 30
740 1 2019-12-16T06:44:33.0 20.5 30
699 1 2019-12-16T06:45:12.2 20.5 30
700 1 2019-12-16T06:45:52.1 20.5 30
698 1 2019-12-16T06:46:36.6 20.5 30
653 1 2019-12-16T06:48:40.5 20.5 30
652 1 2019-12-16T06:49:20.3 20.5 30
697 1 2019-12-16T06:49:59.2 20.5 30
739 1 2019-12-16T06:50:38.2 20.5 30
776 1 2019-12-16T06:51:58.1 20.5 30
809 1 2019-12-16T06:53:19.5 20.5 30
604 1 2019-12-16T06:59:28.8 20.5 30
407 1 2019-12-16T07:01:14.9 20.5 30
458 1 2019-12-16T07:01:54.1 20.5 30
838 1 2019-12-16T07:09:18.2 20.5 30
838 3 2019-12-16T07:10:36.3 20.5 30
838 1 2019-12-16T07:19:14.9 20.5 30
459 1 2019-12-16T07:39:11.1 20.5 30
408 1 2019-12-16T07:39:50.0 20.5 30
355 1 2019-12-16T07:44:23.8 20.5 30
356 1 2019-12-16T07:50:16.2 20.5 30
460 1 2019-12-16T07:55:37.3 20.5 30
409 1 2019-12-16T07:56:55.4 20.5 30
357 1 2019-12-16T07:59:31.7 20.5 30
410 1 2019-12-16T08:25:48.2 20.5 30
411 1 2019-12-16T08:44:55.5 20.5 30
359 1 2019-12-16T08:46:52.4 20.5 30
358 1 2019-12-16T08:48:11.8 20.5 30
307 1 2019-12-16T08:50:09.2 20.5 30
306 1 2019-12-16T08:50:48.5 20.5 30
360 1 2019-12-16T08:56:09.3 20.5 30
308 1 2019-12-16T09:25:52.0 20.5 30
309 1 2019-12-16T09:27:11.3 20.5 30
